사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2019052400100571,2019년 5월 24일 18시,금요일,부산광역시 서구 아미동2가,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,38세,상해없음,보행자,여,80세,중상
2019052400100573,2019년 5월 24일 18시,금요일,부산광역시 사상구 덕포동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승합,남,50세,상해없음,보행자,여,64세,중상
2019052400100662,2019년 5월 24일 20시,금요일,부산광역시 남구 문현동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,68세,상해없음,보행자,여,66세,경상
2019052400100663,2019년 5월 24일 20시,금요일,부산광역시 기장군 장안읍,사망사고,1,0,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,60세,상해없음,보행자,남,68세,사망
2019052400100702,2019년 5월 24일 21시,금요일,부산광역시 동래구 명장동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,64세,상해없음,보행자,남,48세,경상
2019052500100152,2019년 5월 25일 08시,토요일,부산광역시 동래구 안락동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,53세,상해없음,보행자,여,14세,경상
2019052500100325,2019년 5월 25일 13시,토요일,부산광역시 서구 부용동2가,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,53세,상해없음,보행자,여,17세,경상
2019052500100401,2019년 5월 25일 15시,토요일,부산광역시 금정구 부곡동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,28세,상해없음,보행자,남,72세,경상
2019052500100620,2019년 5월 25일 21시,토요일,부산광역시 부산진구 범천동,사망사고,1,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,65세,상해없음,보행자,남,55세,사망
2019052500100621,2019년 5월 25일 21시,토요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,이륜,남,66세,상해없음,보행자,남,57세,경상
2019052500100651,2019년 5월 25일 22시,토요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,49세,상해없음,보행자,남,37세,중상
2019052500100683,2019년 5월 25일 23시,토요일,부산광역시 남구 대연동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,상해없음,보행자,여,59세,중상
2019052600100151,2019년 5월 26일 10시,일요일,부산광역시 부산진구 연지동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,69세,상해없음,보행자,남,81세,경상
2019052600100243,2019년 5월 26일 13시,일요일,부산광역시 북구 금곡동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,56세,상해없음,보행자,남,7세,경상
2019052600100310,2019년 5월 26일 15시,일요일,부산광역시 서구 남부민동,부상신고사고,0,0,0,1,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,69세,부상신고
2019052600100311,2019년 5월 26일 15시,일요일,부산광역시 영도구 영선동4가,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,18세,상해없음,보행자,여,31세,경상
2019052600100313,2019년 5월 26일 15시,일요일,부산광역시 해운대구 중동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,기타 - 기타,승용,여,52세,상해없음,보행자,남,61세,경상
2019052600100359,2019년 5월 26일 16시,일요일,부산광역시 연제구 연산동,부상신고사고,0,0,0,1,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,59세,상해없음,보행자,여,74세,부상신고
2019052600100387,2019년 5월 26일 17시,일요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,77세,경상
2019052600100543,2019년 5월 26일 23시,일요일,부산광역시 중구 남포동6가,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,남,69세,상해없음,보행자,남,60세,중상
2019052600100544,2019년 5월 26일 23시,일요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,상해없음,보행자,남,34세,경상
