사고번호,사고일시,사고장소,사고시간,구,구변수
2021030900100227,2021년 3월 9일 13시,대구광역시 북구 칠성동1가,13,북구,4
2021030900100228,2021년 3월 9일 13시,대구광역시 서구 평리동,13,서구,5
2021030900100313,2021년 3월 9일 16시,대구광역시 수성구 만촌동,16,수성구,6
2021030900100355,2021년 3월 9일 17시,대구광역시 서구 평리동,17,서구,5
2021030900100420,2021년 3월 9일 19시,대구광역시 달성군 현풍읍,19,달성군,2
2021030900100450,2021년 3월 9일 20시,대구광역시 수성구 황금동,20,수성구,6
2021031000100183,2021년 3월 10일 11시,대구광역시 달서구 상인동,11,달서구,1
2021031000100215,2021년 3월 10일 12시,대구광역시 북구 복현동,12,북구,4
2021031000100250,2021년 3월 10일 13시,대구광역시 동구 효목동,13,동구,3
2021031000100339,2021년 3월 10일 15시,대구광역시 북구 학정동,15,북구,4
2021031000100373,2021년 3월 10일 16시,대구광역시 수성구 신매동,16,수성구,6
2021031000100447,2021년 3월 10일 18시,대구광역시 수성구 수성동4가,18,수성구,6
2021031000100514,2021년 3월 10일 20시,대구광역시 수성구 황금동,20,수성구,6
2021031100100177,2021년 3월 11일 11시,대구광역시 수성구 두산동,11,수성구,6
2021031100100204,2021년 3월 11일 12시,대구광역시 서구 상리동,12,서구,5
2021031100100256,2021년 3월 11일 14시,대구광역시 달서구 두류동,14,달서구,1
2021031100100365,2021년 3월 11일 17시,대구광역시 북구 노원동3가,17,북구,4
2021031200100052,2021년 3월 12일 07시,대구광역시 북구 복현동,7,북구,4
2021031200100198,2021년 3월 12일 12시,대구광역시 중구 대봉동,12,중구,7
2021031200100224,2021년 3월 12일 13시,대구광역시 달서구 월암동,13,달서구,1
2021031200100423,2021년 3월 12일 18시,대구광역시 동구 신천동,18,동구,3
2021031200100425,2021년 3월 12일 18시,대구광역시 수성구 지산동,18,수성구,6
2021031200100428,2021년 3월 12일 18시,대구광역시 북구 고성동1가,18,북구,4
2021031200100429,2021년 3월 12일 18시,대구광역시 달서구 신당동,18,달서구,1
2021031200100588,2021년 3월 12일 22시,대구광역시 동구 신기동,22,동구,3
2021031200100618,2021년 3월 12일 23시,대구광역시 달서구 두류동,23,달서구,1
2021031300100159,2021년 3월 13일 11시,대구광역시 동구 방촌동,11,동구,3
2021031300100162,2021년 3월 13일 11시,대구광역시 서구 비산동,11,서구,5
2021031300100320,2021년 3월 13일 15시,대구광역시 수성구 지산동,15,수성구,6
2021031400100350,2021년 3월 14일 20시,대구광역시 북구 태전동,20,북구,4
2021031500100096,2021년 3월 15일 08시,대구광역시 달서구 신당동,8,달서구,1
2021031500100191,2021년 3월 15일 11시,대구광역시 동구 신암동,11,동구,3
2021031500100310,2021년 3월 15일 15시,대구광역시 북구 칠성동1가,15,북구,4
2021031500100341,2021년 3월 15일 16시,대구광역시 수성구 수성동1가,16,수성구,6
2021031500100432,2021년 3월 15일 18시,대구광역시 달서구 두류동,18,달서구,1
2021031600100030,2021년 3월 16일 03시,대구광역시 수성구 황금동,3,수성구,6
2021031600100184,2021년 3월 16일 10시,대구광역시 수성구 고모동,10,수성구,6
2021031600100252,2021년 3월 16일 12시,대구광역시 달서구 두류동,12,달서구,1
2021031600100283,2021년 3월 16일 13시,대구광역시 달서구 두류동,13,달서구,1
2021031600100376,2021년 3월 16일 16시,대구광역시 동구 율하동,16,동구,3
2021031600100462,2021년 3월 16일 18시,대구광역시 달서구 호림동,18,달서구,1
2021031600100542,2021년 3월 16일 21시,대구광역시 동구 방촌동,21,동구,3
2021031700100316,2021년 3월 17일 15시,대구광역시 서구 평리동,15,서구,5
2021031700100433,2021년 3월 17일 18시,대구광역시 수성구 범어동,18,수성구,6
2021031700100537,2021년 3월 17일 21시,대구광역시 달서구 신당동,21,달서구,1
2021031700100538,2021년 3월 17일 21시,대구광역시 북구 태전동,21,북구,4
2021031800100379,2021년 3월 18일 17시,대구광역시 수성구 시지동,17,수성구,6
2021031800100487,2021년 3월 18일 21시,대구광역시 수성구 만촌동,21,수성구,6
2021031900100024,2021년 3월 19일 03시,대구광역시 중구 삼덕동1가,3,중구,7
2021031900100260,2021년 3월 19일 13시,대구광역시 달서구 감삼동,13,달서구,1
2021031900100379,2021년 3월 19일 16시,대구광역시 달성군 다사읍,16,달성군,2
2021031900100511,2021년 3월 19일 19시,대구광역시 서구 내당동,19,서구,5
2021031900100594,2021년 3월 19일 21시,대구광역시 북구 구암동,21,북구,4
2021031900100659,2021년 3월 19일 23시,대구광역시 수성구 지산동,23,수성구,6
2021032000100008,2021년 3월 20일 00시,대구광역시 달서구 두류동,0,달서구,1
2021032000100016,2021년 3월 20일 01시,대구광역시 달서구 본리동,1,달서구,1
2021032000100030,2021년 3월 20일 04시,대구광역시 중구 삼덕동1가,4,중구,7
2021032000100046,2021년 3월 20일 06시,대구광역시 중구 삼덕동1가,6,중구,7
2021032000100171,2021년 3월 20일 12시,대구광역시 서구 원대동3가,12,서구,5
2021032000100211,2021년 3월 20일 13시,대구광역시 동구 효목동,13,동구,3
2021032000100253,2021년 3월 20일 14시,대구광역시 달서구 이곡동,14,달서구,1
2021032000100273,2021년 3월 20일 15시,대구광역시 달서구 송현동,15,달서구,1
2021032000100405,2021년 3월 20일 19시,대구광역시 서구 평리동,19,서구,5
2021032100100072,2021년 3월 21일 09시,대구광역시 수성구 만촌동,9,수성구,6
2021032100100085,2021년 3월 21일 10시,대구광역시 동구 신기동,10,동구,3
2021032100100284,2021년 3월 21일 17시,대구광역시 서구 비산동,17,서구,5
2021032100100429,2021년 3월 21일 23시,대구광역시 중구 공평동,23,중구,7
2021032200100058,2021년 3월 22일 07시,대구광역시 남구 봉덕동,7,남구,0
2021032200100103,2021년 3월 22일 08시,대구광역시 달서구 월성동,8,달서구,1
2021032200100139,2021년 3월 22일 09시,대구광역시 북구 산격동,9,북구,4
2021032200100201,2021년 3월 22일 11시,대구광역시 남구 봉덕동,11,남구,0
2021032200100223,2021년 3월 22일 12시,대구광역시 달성군 다사읍,12,달성군,2
2021032200100261,2021년 3월 22일 13시,대구광역시 북구 관음동,13,북구,4
2021032200100335,2021년 3월 22일 15시,대구광역시 북구 검단동,15,북구,4
2021032200100337,2021년 3월 22일 15시,대구광역시 달서구 신당동,15,달서구,1
2021032200100370,2021년 3월 22일 16시,대구광역시 달성군 다사읍,16,달성군,2
2021032200100417,2021년 3월 22일 17시,대구광역시 수성구 수성동2가,17,수성구,6
2021032200100450,2021년 3월 22일 18시,대구광역시 서구 비산동,18,서구,5
2021032200100539,2021년 3월 22일 21시,대구광역시 중구 동성로2가,21,중구,7
2021032300100114,2021년 3월 23일 09시,대구광역시 달서구 본리동,9,달서구,1
2021032300100143,2021년 3월 23일 10시,대구광역시 달서구 본리동,10,달서구,1
2021032300100170,2021년 3월 23일 11시,대구광역시 북구 산격동,11,북구,4
2021032300100528,2021년 3월 23일 21시,대구광역시 달서구 상인동,21,달서구,1
2021032300100529,2021년 3월 23일 21시,대구광역시 달서구 상인동,21,달서구,1
2021032300100575,2021년 3월 23일 23시,대구광역시 동구 신암동,23,동구,3
2021032400100011,2021년 3월 24일 01시,대구광역시 서구 내당동,1,서구,5
2021032400100033,2021년 3월 24일 05시,대구광역시 달서구 감삼동,5,달서구,1
2021032400100195,2021년 3월 24일 11시,대구광역시 남구 봉덕동,11,남구,0
2021032400100284,2021년 3월 24일 14시,대구광역시 북구 침산동,14,북구,4
2021032400100286,2021년 3월 24일 14시,대구광역시 북구 관음동,14,북구,4
2021032400100395,2021년 3월 24일 17시,대구광역시 북구 노원동3가,17,북구,4
2021032400100481,2021년 3월 24일 19시,대구광역시 달성군 다사읍,19,달성군,2
2021032500100007,2021년 3월 25일 00시,대구광역시 달서구 이곡동,0,달서구,1
2021032500100012,2021년 3월 25일 01시,대구광역시 서구 평리동,1,서구,5
2021032500100034,2021년 3월 25일 05시,대구광역시 북구 산격동,5,북구,4
2021032500100116,2021년 3월 25일 09시,대구광역시 달서구 성당동,9,달서구,1
2021032500100256,2021년 3월 25일 13시,대구광역시 수성구 수성동1가,13,수성구,6
2021032500100343,2021년 3월 25일 15시,대구광역시 달서구 상인동,15,달서구,1
2021032500100459,2021년 3월 25일 18시,대구광역시 중구 봉산동,18,중구,7
2021032500100495,2021년 3월 25일 19시,대구광역시 동구 율하동,19,동구,3
2021032500100500,2021년 3월 25일 19시,대구광역시 북구 구암동,19,북구,4
2021032500100529,2021년 3월 25일 20시,대구광역시 수성구 두산동,20,수성구,6
2021032600100339,2021년 3월 26일 15시,대구광역시 중구 남산동,15,중구,7
2021032600100340,2021년 3월 26일 15시,대구광역시 중구 대봉동,15,중구,7
2021032600100341,2021년 3월 26일 15시,대구광역시 달서구 장기동,15,달서구,1
2021032600100520,2021년 3월 26일 19시,대구광역시 수성구 두산동,19,수성구,6
2021032700100028,2021년 3월 27일 01시,대구광역시 북구 국우동,1,북구,4
2021032700100276,2021년 3월 27일 14시,대구광역시 달성군 다사읍,14,달성군,2
2021032700100505,2021년 3월 27일 19시,대구광역시 동구 효목동,19,동구,3
2021032700100507,2021년 3월 27일 19시,대구광역시 동구 입석동,19,동구,3
2021032700100510,2021년 3월 27일 19시,대구광역시 달성군 다사읍,19,달성군,2
2021032700100634,2021년 3월 27일 22시,대구광역시 달서구 상인동,22,달서구,1
2021032800100016,2021년 3월 28일 00시,대구광역시 중구 동인동1가,0,중구,7
2021032800100040,2021년 3월 28일 01시,대구광역시 달서구 상인동,1,달서구,1
2021032800100077,2021년 3월 28일 06시,대구광역시 수성구 지산동,6,수성구,6
2021032800100121,2021년 3월 28일 10시,대구광역시 달서구 용산동,10,달서구,1
2021032900100149,2021년 3월 29일 09시,대구광역시 수성구 지산동,9,수성구,6
2021032900100189,2021년 3월 29일 10시,대구광역시 수성구 지산동,10,수성구,6
2021032900100190,2021년 3월 29일 10시,대구광역시 수성구 지산동,10,수성구,6
2021032900100232,2021년 3월 29일 11시,대구광역시 달서구 월암동,11,달서구,1
2021032900100264,2021년 3월 29일 12시,대구광역시 수성구 범어동,12,수성구,6
2021032900100364,2021년 3월 29일 15시,대구광역시 달성군 다사읍,15,달성군,2
2021032900100482,2021년 3월 29일 18시,대구광역시 달서구 본동,18,달서구,1
2021032900100583,2021년 3월 29일 22시,대구광역시 동구 효목동,22,동구,3
2021032900100585,2021년 3월 29일 22시,대구광역시 중구 삼덕동1가,22,중구,7
2021033000100075,2021년 3월 30일 07시,대구광역시 남구 대명동,7,남구,0
2021033000100076,2021년 3월 30일 07시,대구광역시 수성구 범물동,7,수성구,6
2021033000100077,2021년 3월 30일 07시,대구광역시 달성군 다사읍,7,달성군,2
2021033000100184,2021년 3월 30일 10시,대구광역시 달성군 다사읍,10,달성군,2
2021033000100352,2021년 3월 30일 15시,대구광역시 서구 내당동,15,서구,5
2021033000100487,2021년 3월 30일 18시,대구광역시 동구 각산동,18,동구,3
2021033000100538,2021년 3월 30일 19시,대구광역시 북구 산격동,19,북구,4
2021033100100025,2021년 3월 31일 02시,대구광역시 달서구 두류동,2,달서구,1
2021033100100047,2021년 3월 31일 06시,대구광역시 달서구 진천동,6,달서구,1
2021033100100261,2021년 3월 31일 13시,대구광역시 동구 신천동,13,동구,3
2021033100100291,2021년 3월 31일 14시,대구광역시 달서구 용산동,14,달서구,1
2021033100100373,2021년 3월 31일 16시,대구광역시 수성구 만촌동,16,수성구,6
2021033100100377,2021년 3월 31일 16시,대구광역시 북구 동천동,16,북구,4
2021033100100420,2021년 3월 31일 17시,대구광역시 달서구 송현동,17,달서구,1
2021033100100474,2021년 3월 31일 18시,대구광역시 달서구 이곡동,18,달서구,1
2021033100100517,2021년 3월 31일 19시,대구광역시 달성군 다사읍,19,달성군,2
2021040100100101,2021년 4월 1일 08시,대구광역시 수성구 지산동,8,수성구,6
2021040100100543,2021년 4월 1일 19시,대구광역시 달성군 논공읍,19,달성군,2
2021040200100237,2021년 4월 2일 12시,대구광역시 서구 비산동,12,서구,5
2021040200100238,2021년 4월 2일 12시,대구광역시 북구 태전동,12,북구,4
2021040200100384,2021년 4월 2일 16시,대구광역시 동구 방촌동,16,동구,3
2021040200100387,2021년 4월 2일 16시,대구광역시 수성구 범어동,16,수성구,6
2021040200100389,2021년 4월 2일 16시,대구광역시 달서구 월성동,16,달서구,1
2021040200100423,2021년 4월 2일 17시,대구광역시 남구 대명동,17,남구,0
2021040200100425,2021년 4월 2일 17시,대구광역시 수성구 황금동,17,수성구,6
2021040200100644,2021년 4월 2일 23시,대구광역시 달서구 신당동,23,달서구,1
2021040300100040,2021년 4월 3일 03시,대구광역시 북구 노원동3가,3,북구,4
2021040300100123,2021년 4월 3일 10시,대구광역시 북구 산격동,10,북구,4
2021040400100047,2021년 4월 4일 05시,대구광역시 수성구 황금동,5,수성구,6
2021040400100055,2021년 4월 4일 07시,대구광역시 수성구 두산동,7,수성구,6
2021040400100343,2021년 4월 4일 19시,대구광역시 동구 봉무동,19,동구,3
2021040500100013,2021년 4월 5일 01시,대구광역시 중구 삼덕동1가,1,중구,7
