,사고번호,사고일시,시군구,구,구변수,시간,시간별사고(전체),시간별사고(구)
74,2021011500100037,2021년 1월 15일 06시,대구광역시 서구 비산동,서구,5,6,43,11
75,2021011500100109,2021년 1월 15일 09시,대구광역시 수성구 상동,수성구,6,9,92,13
76,2021011500100188,2021년 1월 15일 12시,대구광역시 수성구 범어동,수성구,6,12,104,24
77,2021011500100190,2021년 1월 15일 12시,대구광역시 달서구 송현동,달서구,1,12,104,22
78,2021011500100298,2021년 1월 15일 15시,대구광역시 서구 평리동,서구,5,15,152,12
79,2021011500100369,2021년 1월 15일 17시,대구광역시 달서구 감삼동,달서구,1,17,145,38
80,2021011500100440,2021년 1월 15일 18시,대구광역시 동구 신천동,동구,3,18,177,20
81,2021011500100442,2021년 1월 15일 18시,대구광역시 수성구 수성동1가,수성구,6,18,177,28
82,2021011500100443,2021년 1월 15일 18시,대구광역시 북구 산격동,북구,4,18,177,28
83,2021011500100444,2021년 1월 15일 18시,대구광역시 달서구 성당동,달서구,1,18,177,47
84,2021011500100619,2021년 1월 15일 23시,대구광역시 달성군 가창면,달성군,2,23,54,3
85,2021011600100056,2021년 1월 16일 08시,대구광역시 수성구 지산동,수성구,6,8,81,14
86,2021011600100163,2021년 1월 16일 13시,대구광역시 달서구 상인동,달서구,1,13,101,26
87,2021011600100200,2021년 1월 16일 14시,대구광역시 달서구 진천동,달서구,1,14,127,34
88,2021011600100231,2021년 1월 16일 15시,대구광역시 수성구 범어동,수성구,6,15,152,26
89,2021011600100444,2021년 1월 16일 21시,대구광역시 중구 삼덕동1가,중구,7,21,118,11
90,2021011700100127,2021년 1월 17일 14시,대구광역시 달서구 송현동,달서구,1,14,127,34
91,2021011800100020,2021년 1월 18일 06시,대구광역시 북구 매천동,북구,4,6,43,8
92,2021011800100156,2021년 1월 18일 12시,대구광역시 동구 신천동,동구,3,12,104,12
93,2021011800100178,2021년 1월 18일 13시,대구광역시 동구 율하동,동구,3,13,101,19
94,2021011800100222,2021년 1월 18일 15시,대구광역시 동구 검사동,동구,3,15,152,22
95,2021011800100326,2021년 1월 18일 18시,대구광역시 남구 대명동,남구,0,18,177,11
96,2021011800100446,2021년 1월 18일 21시,대구광역시 달성군 현풍읍,달성군,2,21,118,5
97,2021011800100450,2021년 1월 18일 21시,대구광역시 달서구 본리동,달서구,1,21,118,42
98,2021011900100188,2021년 1월 19일 11시,대구광역시 수성구 두산동,수성구,6,11,88,13
99,2021011900100317,2021년 1월 19일 15시,대구광역시 달서구 상인동,달서구,1,15,152,28
100,2021011900100393,2021년 1월 19일 17시,대구광역시 달서구 죽전동,달서구,1,17,145,38
101,2021011900100443,2021년 1월 19일 18시,대구광역시 북구 침산동,북구,4,18,177,28
102,2021011900100535,2021년 1월 19일 20시,대구광역시 달성군 화원읍,달성군,2,20,133,9
103,2021012000100290,2021년 1월 20일 13시,대구광역시 달서구 두류동,달서구,1,13,101,26
104,2021012000100349,2021년 1월 20일 15시,대구광역시 수성구 지산동,수성구,6,15,152,26
105,2021012100100151,2021년 1월 21일 10시,대구광역시 수성구 지산동,수성구,6,10,91,20
106,2021012100100188,2021년 1월 21일 11시,대구광역시 동구 불로동,동구,3,11,88,13
107,2021012100100299,2021년 1월 21일 15시,대구광역시 남구 대명동,남구,0,15,152,16
108,2021012100100303,2021년 1월 21일 15시,대구광역시 북구 침산동,북구,4,15,152,22
109,2021012100100484,2021년 1월 21일 19시,대구광역시 달서구 상인동,달서구,1,19,142,38
110,2021012100100486,2021년 1월 21일 19시,대구광역시 서구 평리동,서구,5,19,142,11
111,2021012100100524,2021년 1월 21일 20시,대구광역시 달성군 가창면,달성군,2,20,133,9
112,2021012100100570,2021년 1월 21일 21시,대구광역시 달서구 월성동,달서구,1,21,118,42
113,2021012100100572,2021년 1월 21일 21시,대구광역시 달서구 감삼동,달서구,1,21,118,42
114,2021012200100025,2021년 1월 22일 05시,대구광역시 중구 계산동2가,중구,7,5,29,5
115,2021012200100043,2021년 1월 22일 06시,대구광역시 서구 비산동,서구,5,6,43,11
116,2021012200100171,2021년 1월 22일 12시,대구광역시 수성구 황금동,수성구,6,12,104,24
117,2021012200100175,2021년 1월 22일 12시,대구광역시 남구 대명동,남구,0,12,104,12
118,2021012200100229,2021년 1월 22일 14시,대구광역시 수성구 범어동,수성구,6,14,127,18
119,2021012200100288,2021년 1월 22일 16시,대구광역시 수성구 수성동4가,수성구,6,16,159,30
120,2021012200100289,2021년 1월 22일 16시,대구광역시 달서구 상인동,달서구,1,16,159,42
121,2021012200100290,2021년 1월 22일 16시,대구광역시 북구 복현동,북구,4,16,159,19
122,2021012200100291,2021년 1월 22일 16시,대구광역시 달서구 이곡동,달서구,1,16,159,42
123,2021012200100600,2021년 1월 22일 23시,대구광역시 동구 신암동,동구,3,23,54,5
124,2021012200100601,2021년 1월 22일 23시,대구광역시 달서구 월성동,달서구,1,23,54,16
125,2021012300100427,2021년 1월 23일 20시,대구광역시 달성군 다사읍,달성군,2,20,133,9
126,2021012400100199,2021년 1월 24일 16시,대구광역시 동구 불로동,동구,3,16,159,26
127,2021012400100200,2021년 1월 24일 16시,대구광역시 서구 비산동,서구,5,16,159,10
128,2021012400100312,2021년 1월 24일 20시,대구광역시 중구 삼덕동1가,중구,7,20,133,6
129,2021012500100212,2021년 1월 25일 12시,대구광역시 수성구 상동,수성구,6,12,104,24
130,2021012500100323,2021년 1월 25일 15시,대구광역시 북구 태전동,북구,4,15,152,22
131,2021012500100356,2021년 1월 25일 16시,대구광역시 달성군 다사읍,달성군,2,16,159,9
132,2021012500100481,2021년 1월 25일 19시,대구광역시 달성군 다사읍,달성군,2,19,142,13
133,2021012600100018,2021년 1월 26일 02시,대구광역시 북구 관음동,북구,4,2,19,2
134,2021012600100309,2021년 1월 26일 15시,대구광역시 동구 신서동,동구,3,15,152,22
135,2021012600100415,2021년 1월 26일 18시,대구광역시 동구 율하동,동구,3,18,177,20
136,2021012600100468,2021년 1월 26일 19시,대구광역시 동구 방촌동,동구,3,19,142,19
137,2021012600100469,2021년 1월 26일 19시,대구광역시 수성구 시지동,수성구,6,19,142,23
138,2021012600100471,2021년 1월 26일 19시,대구광역시 북구 노원동3가,북구,4,19,142,28
139,2021012600100549,2021년 1월 26일 22시,대구광역시 달성군 하빈면,달성군,2,22,104,7
140,2021012700100016,2021년 1월 27일 03시,대구광역시 동구 검사동,동구,3,3,11,2
141,2021012700100180,2021년 1월 27일 12시,대구광역시 남구 대명동,남구,0,12,104,12
142,2021012700100279,2021년 1월 27일 15시,대구광역시 동구 각산동,동구,3,15,152,22
143,2021012700100339,2021년 1월 27일 17시,대구광역시 달성군 다사읍,달성군,2,17,145,7
144,2021012700100431,2021년 1월 27일 19시,대구광역시 동구 괴전동,동구,3,19,142,19
145,2021012700100471,2021년 1월 27일 20시,대구광역시 남구 이천동,남구,0,20,133,11
146,2021012700100473,2021년 1월 27일 20시,대구광역시 수성구 신매동,수성구,6,20,133,25
147,2021012700100508,2021년 1월 27일 21시,대구광역시 달서구 성당동,달서구,1,21,118,42
148,2021012800100061,2021년 1월 28일 08시,대구광역시 서구 평리동,서구,5,8,81,10
149,2021012800100086,2021년 1월 28일 09시,대구광역시 달서구 신당동,달서구,1,9,92,26
150,2021012800100438,2021년 1월 28일 19시,대구광역시 달서구 두류동,달서구,1,19,142,38
151,2021012900100139,2021년 1월 29일 09시,대구광역시 동구 서호동,동구,3,9,92,12
152,2021012900100141,2021년 1월 29일 09시,대구광역시 달서구 월성동,달서구,1,9,92,26
153,2021012900100177,2021년 1월 29일 10시,대구광역시 수성구 범어동,수성구,6,10,91,20
154,2021012900100354,2021년 1월 29일 16시,대구광역시 달성군 다사읍,달성군,2,16,159,9
155,2021012900100439,2021년 1월 29일 18시,대구광역시 달서구 월성동,달서구,1,18,177,47
156,2021012900100566,2021년 1월 29일 21시,대구광역시 달서구 진천동,달서구,1,21,118,42
157,2021013000100043,2021년 1월 30일 06시,대구광역시 달서구 두류동,달서구,1,6,43,9
158,2021013000100200,2021년 1월 30일 13시,대구광역시 북구 구암동,북구,4,13,101,21
159,2021013000100394,2021년 1월 30일 18시,대구광역시 수성구 수성동1가,수성구,6,18,177,28
160,2021013000100430,2021년 1월 30일 19시,대구광역시 달서구 두류동,달서구,1,19,142,38
161,2021013000100468,2021년 1월 30일 20시,대구광역시 수성구 범물동,수성구,6,20,133,25
162,2021013000100522,2021년 1월 30일 21시,대구광역시 서구 내당동,서구,5,21,118,11
163,2021013100100021,2021년 1월 31일 01시,대구광역시 북구 태전동,북구,4,1,35,5
164,2021013100100193,2021년 1월 31일 15시,대구광역시 남구 대명동,남구,0,15,152,16
165,2021013100100307,2021년 1월 31일 19시,대구광역시 동구 신천동,동구,3,19,142,19
166,2021020100100034,2021년 2월 1일 06시,대구광역시 달서구 이곡동,달서구,1,6,43,9
167,2021020100100258,2021년 2월 1일 15시,대구광역시 북구 태전동,북구,4,15,152,22
168,2021020100100447,2021년 2월 1일 20시,대구광역시 달서구 장기동,달서구,1,20,133,39
169,2021020200100026,2021년 2월 2일 06시,대구광역시 달서구 신당동,달서구,1,6,43,9
170,2021020200100095,2021년 2월 2일 09시,대구광역시 달서구 송현동,달서구,1,9,92,26
171,2021020200100115,2021년 2월 2일 10시,대구광역시 수성구 성동,수성구,6,10,91,20
172,2021020200100305,2021년 2월 2일 16시,대구광역시 달서구 용산동,달서구,1,16,159,42
173,2021020200100336,2021년 2월 2일 17시,대구광역시 달서구 본동,달서구,1,17,145,38
174,2021020300100212,2021년 2월 3일 13시,대구광역시 북구 태전동,북구,4,13,101,21
175,2021020300100490,2021년 2월 3일 20시,대구광역시 남구 대명동,남구,0,20,133,11
176,2021020400100318,2021년 2월 4일 14시,대구광역시 수성구 만촌동,수성구,6,14,127,18
177,2021020400100585,2021년 2월 4일 21시,대구광역시 중구 삼덕동1가,중구,7,21,118,11
178,2021020500100070,2021년 2월 5일 08시,대구광역시 달서구 신당동,달서구,1,8,81,25
179,2021020500100308,2021년 2월 5일 15시,대구광역시 수성구 범어동,수성구,6,15,152,26
180,2021020500100353,2021년 2월 5일 16시,대구광역시 중구 교동,중구,7,16,159,12
181,2021020600100117,2021년 2월 6일 11시,대구광역시 수성구 두산동,수성구,6,11,88,13
182,2021020600100200,2021년 2월 6일 13시,대구광역시 동구 효목동,동구,3,13,101,19
183,2021020600100289,2021년 2월 6일 16시,대구광역시 동구 용계동,동구,3,16,159,26
184,2021020600100405,2021년 2월 6일 19시,대구광역시 달서구 호산동,달서구,1,19,142,38
185,2021020600100436,2021년 2월 6일 20시,대구광역시 달서구 성당동,달서구,1,20,133,39
186,2021020700100285,2021년 2월 7일 18시,대구광역시 북구 산격동,북구,4,18,177,28
187,2021020700100286,2021년 2월 7일 18시,대구광역시 중구 공평동,중구,7,18,177,20
188,2021020800100003,2021년 2월 8일 00시,대구광역시 달서구 대곡동,달서구,1,0,46,15
189,2021020800100360,2021년 2월 8일 15시,대구광역시 북구 산격동,북구,4,15,152,22
190,2021020800100496,2021년 2월 8일 18시,대구광역시 달서구 상인동,달서구,1,18,177,47
191,2021020800100537,2021년 2월 8일 19시,대구광역시 북구 구암동,북구,4,19,142,28
192,2021020800100642,2021년 2월 8일 22시,대구광역시 달성군 다사읍,달성군,2,22,104,7
193,2021020900100058,2021년 2월 9일 07시,대구광역시 수성구 만촌동,수성구,6,7,47,8
194,2021020900100117,2021년 2월 9일 09시,대구광역시 달서구 장기동,달서구,1,9,92,26
195,2021020900100239,2021년 2월 9일 12시,대구광역시 달서구 장동,달서구,1,12,104,22
196,2021020900100285,2021년 2월 9일 13시,대구광역시 달서구 송현동,달서구,1,13,101,26
197,2021020900100328,2021년 2월 9일 14시,대구광역시 달서구 도원동,달서구,1,14,127,34
198,2021020900100331,2021년 2월 9일 14시,대구광역시 달서구 감삼동,달서구,1,14,127,34
199,2021020900100468,2021년 2월 9일 17시,대구광역시 달서구 두류동,달서구,1,17,145,38
200,2021020900100735,2021년 2월 9일 23시,대구광역시 수성구 연호동,수성구,6,23,54,12
201,2021021000100068,2021년 2월 10일 07시,대구광역시 동구 동호동,동구,3,7,47,2
202,2021021000100069,2021년 2월 10일 07시,대구광역시 달서구 용산동,달서구,1,7,47,15
203,2021021000100163,2021년 2월 10일 10시,대구광역시 달서구 진천동,달서구,1,10,91,23
204,2021021000100209,2021년 2월 10일 11시,대구광역시 북구 대현동,북구,4,11,88,21
205,2021021000100323,2021년 2월 10일 14시,대구광역시 수성구 지산동,수성구,6,14,127,18
206,2021021000100324,2021년 2월 10일 14시,대구광역시 달성군 가창면,달성군,2,14,127,8
207,2021021000100364,2021년 2월 10일 15시,대구광역시 동구 신기동,동구,3,15,152,22
208,2021021000100458,2021년 2월 10일 17시,대구광역시 남구 대명동,남구,0,17,145,12
209,2021021000100461,2021년 2월 10일 17시,대구광역시 북구 침산동,북구,4,17,145,27
210,2021021000100462,2021년 2월 10일 17시,대구광역시 달서구 두류동,달서구,1,17,145,38
211,2021021000100520,2021년 2월 10일 18시,대구광역시 북구 산격동,북구,4,18,177,28
212,2021021000100521,2021년 2월 10일 18시,대구광역시 중구 포정동,중구,7,18,177,20
213,2021021000100700,2021년 2월 10일 21시,대구광역시 중구 남산동,중구,7,21,118,11
214,2021021000100731,2021년 2월 10일 22시,대구광역시 북구 동천동,북구,4,22,104,17
215,2021021100100097,2021년 2월 11일 11시,대구광역시 북구 읍내동,북구,4,11,88,21
216,2021021100100356,2021년 2월 11일 22시,대구광역시 달서구 본리동,달서구,1,22,104,24
217,2021021100100357,2021년 2월 11일 22시,대구광역시 북구 읍내동,북구,4,22,104,17
218,2021021200100104,2021년 2월 12일 13시,대구광역시 수성구 범어동,수성구,6,13,101,15
219,2021021200100163,2021년 2월 12일 16시,대구광역시 달서구 송현동,달서구,1,16,159,42
220,2021021200100235,2021년 2월 12일 20시,대구광역시 달서구 상인동,달서구,1,20,133,39
221,2021021300100010,2021년 2월 13일 01시,대구광역시 수성구 범어동,수성구,6,1,35,9
222,2021021300100123,2021년 2월 13일 13시,대구광역시 북구 태전동,북구,4,13,101,21
223,2021021300100199,2021년 2월 13일 16시,대구광역시 동구 율하동,동구,3,16,159,26
224,2021021300100414,2021년 2월 13일 23시,대구광역시 수성구 범물동,수성구,6,23,54,12
225,2021021400100011,2021년 2월 14일 01시,대구광역시 수성구 황금동,수성구,6,1,35,9
226,2021021400100072,2021년 2월 14일 12시,대구광역시 수성구 범물동,수성구,6,12,104,24
227,2021021400100130,2021년 2월 14일 15시,대구광역시 수성구 상동,수성구,6,15,152,26
228,2021021400100131,2021년 2월 14일 15시,대구광역시 북구 산격동,북구,4,15,152,22
229,2021021400100301,2021년 2월 14일 21시,대구광역시 수성구 범어동,수성구,6,21,118,20
230,2021021400100304,2021년 2월 14일 21시,대구광역시 달서구 두류동,달서구,1,21,118,42
231,2021021500100323,2021년 2월 15일 17시,대구광역시 달서구 월성동,달서구,1,17,145,38
232,2021021500100399,2021년 2월 15일 19시,대구광역시 달서구 용산동,달서구,1,19,142,38
233,2021021500100421,2021년 2월 15일 20시,대구광역시 동구 각산동,동구,3,20,133,17
234,2021021500100461,2021년 2월 15일 22시,대구광역시 서구 중리동,서구,5,22,104,10
235,2021021600100032,2021년 2월 16일 05시,대구광역시 남구 대명동,남구,0,5,29,3
236,2021021600100170,2021년 2월 16일 12시,대구광역시 서구 내당동,서구,5,12,104,11
237,2021021700100033,2021년 2월 17일 05시,대구광역시 북구 산격동,북구,4,5,29,3
