,사고번호,사고일시,시군구,구,lat,long
283,2021022500100264,2021년 2월 25일 15시,대구광역시 북구 태전동,북구,35.9325576,128.5486676
284,2021022500100421,2021년 2월 25일 19시,대구광역시 달서구 송현동,달서구,35.8276728,128.5490444
285,2021022600100066,2021년 2월 26일 07시,대구광역시 중구 대신동,중구,35.8687731,128.5821662
286,2021022600100121,2021년 2월 26일 09시,대구광역시 수성구 수성동3가,수성구,35.8513246,128.6207216
287,2021022600100148,2021년 2월 26일 10시,대구광역시 북구 칠성동2가,북구,35.8784072,128.600878
288,2021022600100182,2021년 2월 26일 11시,대구광역시 동구 서호동,동구,35.869807,128.7085948
289,2021022600100289,2021년 2월 26일 14시,대구광역시 동구 신암동,동구,35.8789494,128.6153236
290,2021022600100328,2021년 2월 26일 15시,대구광역시 달성군 현풍읍,달성군,35.6886167,128.450212
291,2021022600100397,2021년 2월 26일 17시,대구광역시 수성구 매호동,수성구,35.8567354,128.7098291
292,2021022600100500,2021년 2월 26일 19시,대구광역시 남구 대명동,남구,35.8563289,128.5893952
293,2021022600100540,2021년 2월 26일 20시,대구광역시 수성구 신매동,수성구,35.8353727,128.7101649
294,2021022600100568,2021년 2월 26일 21시,대구광역시 달서구 신당동,달서구,35.854888,128.4984739
295,2021022700100044,2021년 2월 27일 06시,대구광역시 서구 비산동,서구,35.8832225,128.5398145
296,2021022700100271,2021년 2월 27일 14시,대구광역시 북구 관음동,북구,35.9435891,128.5398721
297,2021022700100404,2021년 2월 27일 18시,대구광역시 동구 효목동,동구,35.8734606,128.6393984
298,2021022700100409,2021년 2월 27일 18시,대구광역시 중구 북성로1가,중구,35.8745202,128.5947117
299,2021022700100546,2021년 2월 27일 23시,대구광역시 북구 구암동,북구,35.9314471,128.5614882
300,2021022800100284,2021년 2월 28일 18시,대구광역시 중구 남일동,중구,35.8693548,128.5937853
301,2021030100100012,2021년 3월 1일 01시,대구광역시 달서구 본동,달서구,35.837049,128.5369088
302,2021030100100214,2021년 3월 1일 16시,대구광역시 수성구 범어동,수성구,35.8608224,128.6239615
303,2021030100100296,2021년 3월 1일 18시,대구광역시 동구 지저동,동구,35.891606,128.6388146
304,2021030100100410,2021년 3월 1일 21시,대구광역시 달서구 성당동,달서구,35.8434601,128.5528915
305,2021030100100412,2021년 3월 1일 21시,대구광역시 북구 연경동,북구,35.9434154,128.6194164
306,2021030100100444,2021년 3월 1일 22시,대구광역시 달서구 용산동,달서구,35.8589194,128.5211325
307,2021030200100259,2021년 3월 2일 14시,대구광역시 중구 남산동,중구,35.8570339,128.5846928
308,2021030200100399,2021년 3월 2일 18시,대구광역시 동구 동호동,동구,35.8720712,128.711071
309,2021030300100022,2021년 3월 3일 04시,대구광역시 동구 신암동,동구,35.8881063,128.6166616
310,2021030300100159,2021년 3월 3일 10시,대구광역시 남구 대명동,남구,35.8561426,128.5889153
311,2021030300100161,2021년 3월 3일 10시,대구광역시 북구 국우동,북구,35.9499989,128.577844
312,2021030300100293,2021년 3월 3일 14시,대구광역시 달서구 성당동,달서구,35.845398,128.5449866
313,2021030300100518,2021년 3월 3일 22시,대구광역시 북구 태전동,북구,35.926883,128.5448874
314,2021030400100042,2021년 3월 4일 06시,대구광역시 서구 내당동,서구,35.8609807,128.5566293
315,2021030400100267,2021년 3월 4일 15시,대구광역시 서구 중리동,서구,35.8630892,128.5493445
316,2021030400100323,2021년 3월 4일 17시,대구광역시 북구 동천동,북구,35.9342027,128.5559086
317,2021030400100441,2021년 3월 4일 20시,대구광역시 달서구 두류동,달서구,35.8544742,128.5522528
318,2021030500100290,2021년 3월 5일 14시,대구광역시 수성구 범어동,수성구,35.8622521,128.6253444
319,2021030500100334,2021년 3월 5일 15시,대구광역시 중구 동성로2가,중구,35.8679894,128.5953907
320,2021030500100371,2021년 3월 5일 16시,대구광역시 남구 대명동,남구,35.8554223,128.5904833
321,2021030500100409,2021년 3월 5일 17시,대구광역시 중구 대봉동,중구,35.8626159,128.60505
322,2021030500100453,2021년 3월 5일 18시,대구광역시 남구 봉덕동,남구,35.8546061,128.590534
323,2021030600100021,2021년 3월 6일 01시,대구광역시 달서구 본리동,달서구,35.8418846,128.5366656
324,2021030700100375,2021년 3월 7일 22시,대구광역시 동구 불로동,동구,35.9109704,128.640996
325,2021030800100118,2021년 3월 8일 08시,대구광역시 달서구 본동,달서구,35.8364275,128.5382449
326,2021030800100300,2021년 3월 8일 14시,대구광역시 남구 대명동,남구,35.8541651,128.5907638
327,2021030800100459,2021년 3월 8일 18시,대구광역시 달서구 본리동,달서구,35.8395832,128.5439774
328,2021030800100562,2021년 3월 8일 21시,대구광역시 동구 신암동,동구,35.8805077,128.6276331
329,2021030800100584,2021년 3월 8일 22시,대구광역시 달서구 장기동,달서구,35.8446114,128.5275107
330,2021030900100020,2021년 3월 9일 04시,대구광역시 수성구 만촌동,수성구,35.8576313,128.6466528
331,2021030900100129,2021년 3월 9일 10시,대구광역시 달서구 대곡동,달서구,35.8069555,128.5192761
332,2021030900100167,2021년 3월 9일 11시,대구광역시 남구 대명동,남구,35.8559787,128.5970199
333,2021030900100224,2021년 3월 9일 13시,대구광역시 남구 대명동,남구,35.8559918,128.596526
334,2021030900100227,2021년 3월 9일 13시,대구광역시 북구 칠성동1가,북구,35.8753955,128.6048527
335,2021030900100228,2021년 3월 9일 13시,대구광역시 서구 평리동,서구,35.8768663,128.5547484
336,2021030900100313,2021년 3월 9일 16시,대구광역시 수성구 만촌동,수성구,35.8659388,128.6468055
337,2021030900100355,2021년 3월 9일 17시,대구광역시 서구 평리동,서구,35.867394,128.5598003
338,2021030900100420,2021년 3월 9일 19시,대구광역시 달성군 현풍읍,달성군,35.6922302,128.4518151
339,2021030900100450,2021년 3월 9일 20시,대구광역시 수성구 황금동,수성구,35.8400626,128.6293895
340,2021031000100183,2021년 3월 10일 11시,대구광역시 달서구 상인동,달서구,35.8177487,128.5397803
341,2021031000100215,2021년 3월 10일 12시,대구광역시 북구 복현동,북구,35.894603,128.6232441
342,2021031000100250,2021년 3월 10일 13시,대구광역시 동구 효목동,동구,35.8765364,128.6431717
343,2021031000100339,2021년 3월 10일 15시,대구광역시 북구 학정동,북구,35.9550574,128.5672221
344,2021031000100373,2021년 3월 10일 16시,대구광역시 수성구 신매동,수성구,35.839371,128.704517
345,2021031000100447,2021년 3월 10일 18시,대구광역시 수성구 수성동4가,수성구,35.8601147,128.6176812
346,2021031000100514,2021년 3월 10일 20시,대구광역시 수성구 황금동,수성구,35.8444843,128.6167694
347,2021031100100177,2021년 3월 11일 11시,대구광역시 수성구 두산동,수성구,35.8320065,128.6206665
348,2021031100100204,2021년 3월 11일 12시,대구광역시 서구 상리동,서구,35.8840588,128.5290808
349,2021031100100256,2021년 3월 11일 14시,대구광역시 달서구 두류동,달서구,35.8536296,128.5553683
350,2021031100100365,2021년 3월 11일 17시,대구광역시 북구 노원동3가,북구,35.8931766,128.5527177
351,2021031200100052,2021년 3월 12일 07시,대구광역시 북구 복현동,북구,35.9026205,128.6183943
352,2021031200100198,2021년 3월 12일 12시,대구광역시 중구 대봉동,중구,35.8605133,128.6006857
353,2021031200100224,2021년 3월 12일 13시,대구광역시 달서구 월암동,달서구,35.8330342,128.5159211
354,2021031200100423,2021년 3월 12일 18시,대구광역시 동구 신천동,동구,35.874156,128.6143204
355,2021031200100425,2021년 3월 12일 18시,대구광역시 수성구 지산동,수성구,35.8215078,128.631742
356,2021031200100428,2021년 3월 12일 18시,대구광역시 북구 고성동1가,북구,35.8798065,128.5824785
357,2021031200100429,2021년 3월 12일 18시,대구광역시 달서구 신당동,달서구,35.8556258,128.4957626
358,2021031200100588,2021년 3월 12일 22시,대구광역시 동구 신기동,동구,35.8699501,128.7069558
359,2021031200100618,2021년 3월 12일 23시,대구광역시 달서구 두류동,달서구,35.8544698,128.5562509
360,2021031300100159,2021년 3월 13일 11시,대구광역시 동구 방촌동,동구,35.8800662,128.6692727
361,2021031300100162,2021년 3월 13일 11시,대구광역시 서구 비산동,서구,35.8835041,128.5636211
362,2021031300100320,2021년 3월 13일 15시,대구광역시 수성구 지산동,수성구,35.8210365,128.6307422
4,2021031400100350,2021년 3월 14일 20시,대구광역시 북구 태전동,,35.90982089,128.548423
363,2021031500100096,2021년 3월 15일 08시,대구광역시 달서구 신당동,달서구,35.855432,128.49712
364,2021031500100191,2021년 3월 15일 11시,대구광역시 동구 신암동,동구,35.8816713,128.6163558
365,2021031500100310,2021년 3월 15일 15시,대구광역시 북구 칠성동1가,북구,35.8758552,128.6025416
366,2021031500100341,2021년 3월 15일 16시,대구광역시 수성구 수성동1가,수성구,35.8563738,128.6097096
367,2021031500100432,2021년 3월 15일 18시,대구광역시 달서구 두류동,달서구,35.8563022,128.5741166
368,2021031600100030,2021년 3월 16일 03시,대구광역시 수성구 황금동,수성구,35.8408734,128.6238973
369,2021031600100184,2021년 3월 16일 10시,대구광역시 수성구 고모동,수성구,35.8569465,128.6589728
370,2021031600100252,2021년 3월 16일 12시,대구광역시 달서구 두류동,달서구,35.8543245,128.5703407
371,2021031600100283,2021년 3월 16일 13시,대구광역시 달서구 두류동,달서구,35.8507501,128.5585228
372,2021031600100376,2021년 3월 16일 16시,대구광역시 동구 율하동,동구,35.8705447,128.7001289
373,2021031600100462,2021년 3월 16일 18시,대구광역시 달서구 호림동,달서구,35.8357253,128.490393
374,2021031600100542,2021년 3월 16일 21시,대구광역시 동구 방촌동,동구,35.8745917,128.6686008
375,2021031700100316,2021년 3월 17일 15시,대구광역시 서구 평리동,서구,35.8792979,128.566258
376,2021031700100433,2021년 3월 17일 18시,대구광역시 수성구 범어동,수성구,35.8638712,128.6285405
377,2021031700100537,2021년 3월 17일 21시,대구광역시 달서구 신당동,달서구,35.8541825,128.4922331
378,2021031700100538,2021년 3월 17일 21시,대구광역시 북구 태전동,북구,35.9187058,128.5446885
379,2021031800100379,2021년 3월 18일 17시,대구광역시 수성구 시지동,수성구,35.8422838,128.6999778
380,2021031800100487,2021년 3월 18일 21시,대구광역시 수성구 만촌동,수성구,35.8528412,128.6525329
381,2021031900100024,2021년 3월 19일 03시,대구광역시 중구 삼덕동1가,중구,35.8659641,128.5986267
382,2021031900100260,2021년 3월 19일 13시,대구광역시 달서구 감삼동,달서구,35.853784,128.5457637
383,2021031900100379,2021년 3월 19일 16시,대구광역시 달성군 다사읍,달성군,35.8732688,128.4774646
384,2021031900100511,2021년 3월 19일 19시,대구광역시 서구 내당동,서구,35.8607864,128.5455106
385,2021031900100594,2021년 3월 19일 21시,대구광역시 북구 구암동,북구,35.9319274,128.5550956
386,2021031900100659,2021년 3월 19일 23시,대구광역시 수성구 지산동,수성구,35.8216021,128.6401667
387,2021032000100008,2021년 3월 20일 00시,대구광역시 달서구 두류동,달서구,35.8589273,128.5622675
388,2021032000100016,2021년 3월 20일 01시,대구광역시 달서구 본리동,달서구,35.8404453,128.5378835
389,2021032000100030,2021년 3월 20일 04시,대구광역시 중구 삼덕동1가,중구,35.8665269,128.5988126
390,2021032000100046,2021년 3월 20일 06시,대구광역시 중구 삼덕동1가,중구,35.8659767,128.5986411
391,2021032000100171,2021년 3월 20일 12시,대구광역시 서구 원대동3가,서구,35.882396,128.5778595
392,2021032000100211,2021년 3월 20일 13시,대구광역시 동구 효목동,동구,35.8860336,128.6358751
393,2021032000100253,2021년 3월 20일 14시,대구광역시 달서구 이곡동,달서구,35.8554066,128.5051896
394,2021032000100273,2021년 3월 20일 15시,대구광역시 달서구 송현동,달서구,35.830467,128.549773
395,2021032000100405,2021년 3월 20일 19시,대구광역시 서구 평리동,서구,35.8677197,128.5605924
396,2021032100100072,2021년 3월 21일 09시,대구광역시 수성구 만촌동,수성구,35.868426,128.6495611
397,2021032100100085,2021년 3월 21일 10시,대구광역시 동구 신기동,동구,35.8724983,128.7066719
398,2021032100100284,2021년 3월 21일 17시,대구광역시 서구 비산동,서구,35.8858291,128.5618627
